車種名,モデル,グレード,支払総額,年式,走行距離,修復歴,ミッション,排気量,取得日時,ソースURL
LS,情報なし,500 Iパッケージ,458万円,2019(R01),5万km,なし,フロアMTモード付10AT,3500CC,2025-06-17T12:22:44.391698,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,500h バージョンL 4WD サンルーフ/黒革/全周囲カメラ/エアサス,539.4万円,2018(H30),3.2万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:44.393783,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,500h Iパッケージ 純正ナビTV サンルーフ クルコン全方位,469万円,2017(H29),6.2万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:44.394822,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,460 バージョンL 全画面SDナビ/リアエンタ/衝突軽減/3眼LED,198.6万円,2017(H29),10.2万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:44.396073,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,460 バージョンL SDナビ 読書灯 セミアニリン黒本革全席エア,200万円,2015(H27),9.8万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:44.397117,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,500 Fスポーツ 赤革シート サンルーフ  Lexus Safety,539.9万円,2018(H30),5.6万km,なし,フロアMTモード付10AT,3500CC,2025-06-17T12:22:44.398661,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,500 Fスポーツ 4WD ナビ 全方位カメラ 革シート LEXUSsafety,443.6万円,2018(H30),7.9万km,なし,フロアMTモード付10AT,3400CC,2025-06-17T12:22:44.399752,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,500 Iパッケージ 純正ナビ 全方位カメラ ETC ドラレコ,410万円,2018(H30),7.1万km,なし,フロアMTモード付10AT,3400CC,2025-06-17T12:22:44.400794,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,460 バージョンC 全国1年保証付 純正ナビ Bカメラ　ETC,144.2万円,2014(H26),12.3万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:44.401834,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,500 バージョンL SR 12.3型ナビ 三眼LED 純正20AW BSM ETC,599.8万円,2021(R03),7.4万km,なし,フロアMTモード付10AT,3400CC,2025-06-17T12:22:44.403024,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,500 Fスポーツ サンル-フ /マクレビ/デジタルインナ-ミラ-,549.5万円,2018(H30),4.4万km,なし,フロアMTモード付10AT,3500CC,2025-06-17T12:22:44.404066,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,500 Fスポーツ SR/TRDエアロ/TRDマフラー/黒革/禁煙車,539.8万円,2018(H30),5.8万km,なし,フロアMTモード付10AT,3500CC,2025-06-17T12:22:44.406144,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,460 バージョンC バージョンC,161.8万円,2013(H25),6.5万km,なし,フロア8AT,4600CC,2025-06-17T12:22:44.407401,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,460 バージョンC Iパッケージ 黒革シート　サンルーフ　社外21inアルミ,188万円,2012(H24),8.5万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:44.407401,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,500 Fスポーツ 4WD ワンオーナー　ベンチレーションシート,879.6万円,2023(R05),2万km,なし,フロア10AT,3500CC,2025-06-17T12:22:44.408946,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,500h 寒冷地・マークレビンソン・サンルーフ,438万円,2017(H29),10.3万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:44.410076,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,500 Iパッケージ LEXUSセーフティ+A/OP20インチAW/本革/禁煙,739万円,2021(R03),2.8万km,なし,フロアMTモード付10AT,3500CC,2025-06-17T12:22:44.411128,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,500 Iパッケージ LEXUSセーフティ+A/マクレビ/本革/SR/後期,807万円,2021(R03),2.4万km,なし,フロアMTモード付10AT,3500CC,2025-06-17T12:22:44.413212,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,500 バージョンL 4WD トヨタ認定中古車　ロングラン保証付き,486.5万円,2018(H30),7万km,なし,フロア10AT,3500CC,2025-06-17T12:22:44.414251,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,500 Fスポーツ TRDフルエアロ・マフラー　禁煙車　1年保証,660.7万円,2017(H29),2.2万km,なし,フロアMTモード付10AT,3500CC,2025-06-17T12:22:44.415291,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,500h バージョンL ムーンルーフ 三眼LED HUD 360°ビュー,908.6万円,2022(R04),1.7万km,なし,フロアMTモード付CVT,3450CC,2025-06-17T12:22:44.416331,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,460 Fスポーツ サンルーフ　革シート　バックカメラ　ナビ,196万円,2013(H25),9.9万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:44.417378,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,460 バージョンL サンルーフ マークレビンソンサウンド,167万円,2012(H24),12万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:44.418923,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,460 Fスポーツ 黒革電動シート シートエアコン クルコン,245万円,2014(H26),4.2万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:44.420052,https://www.carsensor.net/usedcar/bLE/s005/index8.html
LS,情報なし,500 Iパッケージ トヨタ認定中古車　ロングラン保証付き,483万円,2018(H30),5.5万km,なし,フロア10AT,3500CC,2025-06-17T12:22:46.048060,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500h エグゼクティブ マクレビ/衝突軽減/コーナーセンサ/HUD/BSM,449.9万円,2018(H30),11.7万km,なし,フロアCVT,3500CC,2025-06-17T12:22:46.049628,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,460 バージョンL 前後席エアシート 100V電源 バックカメラ,174万円,2014(H26),11.1万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:46.051132,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500h Iパッケージ マークレビンソン/革/WALDカスタム/22AW,479.8万円,2017(H29),6.3万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:46.052176,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500h Fスポーツ カズサス・ブレンボ・21AW,応談,2018(H30),0.1万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:46.053216,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500h エグゼクティブ ワンオーナ-/モデリスタエアロ/リアエンタ-,520.1万円,2017(H29),9万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:46.054256,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,460 バージョンC Iパッケージ サンルーフ 革エアシート 100V電源,204万円,2015(H27),9.5万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:46.056335,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,460 バージョンC Iパッケージ 純正フルセグナビ　バックカメラ,218.6万円,2013(H25),7.8万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:46.057375,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,460 Fスポーツ 後期 SR 黒革 AIMGAINエアロWORK20サスコン,243万円,2014(H26),10.2万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:46.058881,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500h エグゼクティブ SR　OP20AW　プラチナ箔&西陣ドアトリム,853万円,2021(R03),2.8万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:46.059977,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,460 Fスポーツ 禁煙車 サンルーフ 純正ナビ 黒革シート,252.9万円,2012(H24),4.5万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:46.061028,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500 Fスポーツ 4WD ワンオーナー　純正ナビ　全方位カメラ　SR,938万円,2022(R04),1.4万km,なし,フロアMTモード付10AT,3500CC,2025-06-17T12:22:46.062075,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,460 Fスポーツ SR 禁煙車 純正ナビTV Bカメラ ETC2.0 ACC,243.6万円,2012(H24),6.2万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:46.063124,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500 Fスポーツ トヨタ認定中古車　ロングラン保証付き,459.6万円,2018(H30),11.5万km,なし,フロア10AT,3500CC,2025-06-17T12:22:46.064171,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,460 バージョンC Iパッケージ 3眼LED 革シートエアコン 100V電源,155万円,2012(H24),9.7万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:46.066338,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500h Iパッケージ 最終後期モデル/本革/SR/OP20AW/新品タイヤ,870万円,2023(R05),3.2万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:46.067387,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500h Fスポーツ TRDエアロ　サンルーフ　ブラックレザー,539万円,2018(H30),5.6万km,あり,フロアMTモード付CVT,3500CC,2025-06-17T12:22:46.067387,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,460 Fスポーツ 後期 サンルーフ 3眼LED 革シートエアコン,270万円,2013(H25),3万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:46.070206,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,460 Fスポーツ 黒革 サンルーフ PCS BSM LEDヘッドライト,191.6万円,2014(H26),9.5万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:46.071253,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500h エグゼクティブ 4WD 要　予　約・モデリスタエアロ・スタッフ車,599.9万円,2019(H31),7.3万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:46.072301,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500h Fスポーツ サンルーフ/衝突軽減/全周囲カメラ,539.9万円,2017(H29),6万km,なし,フロアCVT,3500CC,2025-06-17T12:22:46.073350,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500h エグゼクティブ 4WD ナビ/TV/バックカメラ/ETC/衝突軽減装置,827万円,2021(R03),6.2万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:46.074401,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,460 バージョンC Iパッケージ 後期型・純正HDD・キャメル革・サンルーフ,176.3万円,2012(H24),9.2万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:46.075449,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500 Iパッケージ LEXUSセーフシステム+A/本革/SR/後期/禁煙,836万円,2021(R03),1.3万km,なし,フロアMTモード付10AT,3500CC,2025-06-17T12:22:46.077545,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500h エグゼクティブ 4WD ナビ・BT・ETC2.0・衝突軽減装置,835.8万円,2021(R03),5.8万km,なし,フロアCVT,3500CC,2025-06-17T12:22:46.078542,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500 エグゼクティブ 4WD サンルーフ・本革シート・ナビ・Bモニター,534.6万円,2018(H30),8万km,なし,フロアMTモード付10AT,3500CC,2025-06-17T12:22:46.078542,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,460 バージョンC Iパッケージ フルセグナビ クルコン ETC Bカメラ 保証,259.9万円,2015(H27),7.2万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:46.082076,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500 Fスポーツ LEXUSセーフシステム+A/マクレビ/赤本革/SR,871万円,2021(R03),2.1万km,なし,フロアMTモード付10AT,3500CC,2025-06-17T12:22:46.083112,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500 バージョンL サンルーフ　モデリスタエアロ　21インチAW,607万円,2018(H30),5.4万km,なし,フロアMTモード付10AT,3500CC,2025-06-17T12:22:46.084167,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,500h エグゼクティブ トヨタ認定中古車,680.8万円,2017(H29),3.8万km,なし,フロアCVT,3500CC,2025-06-17T12:22:46.085217,https://www.carsensor.net/usedcar/bLE/s005/index9.html
LS,情報なし,460 Fスポーツ クロスライン TRDエアロ/TRDマフラー/モデリスタ19AW/SR,303.8万円,2015(H27),5.9万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:47.800963,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500h バージョンL アドバンスト ドライブ 4WD LEXUSセーフティ+A/マクレビ/本革/SR/後期,1048万円,2022(R04),3.5万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:47.802144,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500 バージョンL ワンオーナー サンルーフ マクレビ,709.2万円,2018(H30),0.9万km,なし,フロアMTモード付10AT,3500CC,2025-06-17T12:22:47.803155,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,460 Fスポーツ 黒革シート　プレミアムサウンド　HDDナビ,264.8万円,2015(H27),6.7万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:47.804536,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500h バージョンL 4WD エアサス サンルーフ,539.6万円,2018(H30),6.3万km,なし,フロアCVT,3500CC,2025-06-17T12:22:47.806538,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500h バージョンL モデリスタフル　サンルーフ　21インチAW,791.7万円,2017(H29),0.5万km,なし,フロアCVT,3500CC,2025-06-17T12:22:47.808043,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,460 バージョンC Iパッケージ 後期 本革 SRフルエアロ WORK20in サスコン,243万円,2013(H25),11.7万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:47.808555,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500h Fスポーツ TRDエアロ21ホイールマフラーサンルーフ,680万円,2018(H30),4.3万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:47.810782,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500h バージョンL 後期/LEXUSセーフティ+A/本革/SR/マクレビ,1179万円,2021(R03),0.4万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:47.811906,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500 Iパッケージ 後期モデル/LEXUSセーフティ+/本革/SR/禁煙,848万円,2020(R02),0.9万km,なし,フロアMTモード付10AT,3500CC,2025-06-17T12:22:47.812907,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,460 Fスポーツ 後期 黒革 SR TRDエアロAME20 4本マフラー,243万円,2013(H25),12.5万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:47.814907,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500h バージョンL アドバンスト ドライブ 4WD ハイブリッド保証付き　トヨタ認定中古車,832.6万円,2021(R03),9.2万km,なし,フロアCVT,3500CC,2025-06-17T12:22:47.815907,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500h エグゼクティブ アドバンスト ドライブ 4WD ワンオーナー/サンルーフ/マークレビンソン,755.6万円,2021(R03),10万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:47.817215,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,460 Fスポーツ クロスライン ナビ　ETC,268.6万円,2015(H27),6.7万km,なし,フロア8AT,4600CC,2025-06-17T12:22:47.818721,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500h Iパッケージ アイボリーウォールナットインテリア,582.2万円,2017(H29),6.1万km,なし,フロアCVT,3500CC,2025-06-17T12:22:47.819731,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500h Iパッケージ 1オーナー/サンルーフ/モデリスタエアロ,617.3万円,2018(H30),6万km,なし,フロアCVT,3500CC,2025-06-17T12:22:47.820737,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500h バージョンL LEXUSセーフティ+A/マクレビ/本革/SR/禁煙,1159万円,2020(R02),0.5万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:47.821738,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500h Iパッケージ 4WD CPO認定中古車,758.5万円,2022(R04),2.2万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:47.823738,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500h バージョンL モデリスタエアロ/マクレビ/本革/SR/禁煙車,1188万円,2021(R03),0.9万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:47.824895,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500 エグゼクティブ モデリスタエアロ/マクレビ/白本革/SR/後期,1189万円,2021(R03),0.6万km,なし,フロアMTモード付10AT,3500CC,2025-06-17T12:22:47.826226,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,460L 黒皮サンルーフ/22インチAW/クルコン/ETC,75.8万円,2008(H20),8.5万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:47.827227,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500h Fスポーツ 4WD マークレビンソン,450万円,2021(R03),12万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:47.828733,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500h Fスポーツ TRDエアロサンルーフマクレビ純正20AW,756万円,2017(H29),3.8万km,なし,フロアCVT,3500CC,2025-06-17T12:22:47.829743,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500h バージョンL 4WD CPO認定中古車,919.7万円,2022(R04),1.9万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:47.830857,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500h Fスポーツ 4WD 1オーナー ガレージ保管車　モデリスタ,848.8万円,2022(R04),2.8万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:47.832310,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500h バージョンL 革ナビ360カメラTVデジタルミラー3眼LED,280万円,2018(H30),29.3万km,なし,フロアMTモード付CVT,3500CC,2025-06-17T12:22:47.833457,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,460 バージョンU Iパッケージ カスタム カールソン21AW 黒革SR LEDライト,113.2万円,2008(H20),10.7万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:47.834459,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,460 バージョンC Iパッケージ 禁煙19inchAWサンルーフナビTV革シート,97.8万円,2009(H21),5.1万km,なし,フロアMTモード付8AT,4600CC,2025-06-17T12:22:47.835459,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,460 バージョンC Iパッケージ 1オナ 黒/茶革シート　Mルーフ 2年保証,265.7万円,2014(H26),2.5万km,なし,フロア8AT,4600CC,2025-06-17T12:22:47.837460,https://www.carsensor.net/usedcar/bLE/s005/index10.html
LS,情報なし,500 バージョンL 全周囲 マクレビ BSM シートエアコン ETC,309.8万円,2018(H30),18万km,なし,フロア10AT,3440CC,2025-06-17T12:22:47.838465,https://www.carsensor.net/usedcar/bLE/s005/index10.html
